match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
1344511,2023-01-19,India,South Africa,"Buffalo Park, East London",East London,India,South Africa,field,South Africa Women's T20I Tri-Series
1344512,2023-01-21,South Africa,West Indies,"Buffalo Park, East London",East London,South Africa,South Africa,bat,South Africa Women's T20I Tri-Series
1344513,2023-01-23,India,West Indies,"Buffalo Park, East London",East London,India,India,bat,South Africa Women's T20I Tri-Series
1344514,2023-01-25,West Indies,South Africa,"Buffalo Park, East London",East London,South Africa,West Indies,bat,South Africa Women's T20I Tri-Series
1344515,2023-01-28,India,South Africa,"Buffalo Park, East London",East London,,India,bat,South Africa Women's T20I Tri-Series
1344516,2023-01-30,West Indies,India,"Buffalo Park, East London",East London,India,India,field,South Africa Women's T20I Tri-Series
1344517,2023-02-02,India,South Africa,"Buffalo Park, East London",East London,South Africa,India,bat,South Africa Women's T20I Tri-Series
1344619,2022-12-02,New Zealand,Bangladesh,"Hagley Oval, Christchurch",Christchurch,New Zealand,New Zealand,bat,Bangladesh Women tour of New Zealand
1344620,2022-12-04,New Zealand,Bangladesh,"University Oval, Dunedin",Dunedin,New Zealand,New Zealand,bat,Bangladesh Women tour of New Zealand
1344621,2022-12-07,New Zealand,Bangladesh,"John Davies Oval, Queenstown",Queenstown,New Zealand,New Zealand,bat,Bangladesh Women tour of New Zealand
1345095,2023-01-24,Pakistan,Australia,"North Sydney Oval, Sydney",Sydney,Australia,Pakistan,bat,Pakistan Women tour of Australia
1345096,2023-01-26,Pakistan,Australia,"Bellerive Oval, Hobart",Hobart,Australia,Pakistan,bat,Pakistan Women tour of Australia
1345424,2022-12-09,India,Australia,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Australia,Australia,field,Australia Women tour of India
1345425,2022-12-11,Australia,India,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,,India,field,Australia Women tour of India
1345426,2022-12-14,Australia,India,"Brabourne Stadium, Mumbai",Mumbai,Australia,India,field,Australia Women tour of India
1345427,2022-12-17,Australia,India,"Brabourne Stadium, Mumbai",Mumbai,Australia,India,field,Australia Women tour of India
1345428,2022-12-20,Australia,India,"Brabourne Stadium, Mumbai",Mumbai,Australia,India,field,Australia Women tour of India
1346539,2022-12-15,Qatar,Kenya,"Gymkhana Club Ground, Nairobi",Nairobi,Kenya,Qatar,bat,Kenya Quadrangular Women's T20 Series
1346543,2022-12-18,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",Nairobi,Uganda,Uganda,field,Kenya Quadrangular Women's T20 Series
1346545,2022-12-19,Tanzania,Kenya,"Gymkhana Club Ground, Nairobi",Nairobi,Kenya,Tanzania,bat,Kenya Quadrangular Women's T20 Series
1349150,2022-12-18,Tanzania,Qatar,"Gymkhana Club Ground, Nairobi",Nairobi,Tanzania,Tanzania,bat,Kenya Quadrangular Women's T20 Series
1349151,2022-12-21,Tanzania,Qatar,"Gymkhana Club Ground, Nairobi",Nairobi,Tanzania,Tanzania,bat,Kenya Quadrangular Women's T20 Series
1349152,2022-12-21,Kenya,Uganda,"Gymkhana Club Ground, Nairobi",Nairobi,Uganda,Kenya,bat,Kenya Quadrangular Women's T20 Series
1355838,2023-02-09,Singapore,Cambodia,Morodok Techo National Stadium,Phnom Penh,Singapore,Cambodia,field,Singapore Women tour of Cambodia
1355839,2023-02-10,Cambodia,Singapore,Morodok Techo National Stadium,Phnom Penh,Singapore,Singapore,field,Singapore Women tour of Cambodia
1355840,2023-02-11,Cambodia,Singapore,Morodok Techo National Stadium,Phnom Penh,Singapore,Singapore,field,Singapore Women tour of Cambodia
1355841,2023-02-12,Cambodia,Singapore,Morodok Techo National Stadium,Phnom Penh,Singapore,Singapore,field,Singapore Women tour of Cambodia
1365310,2023-03-27,Rwanda,Ghana,Tafawa Balewa Square (TBS) Cricket Oval,,Rwanda,Ghana,field,Nigeria Cricket Federation Women's T20I Tournament
1365321,2023-04-25,Zimbabwe,Thailand,"Terdthai Cricket Ground, Bangkok",Bangkok,Zimbabwe,Zimbabwe,bat,Zimbabwe Women tour of Thailand
1365322,2023-04-27,Zimbabwe,Thailand,"Terdthai Cricket Ground, Bangkok",Bangkok,Thailand,Zimbabwe,bat,Zimbabwe Women tour of Thailand
1365323,2023-04-28,Zimbabwe,Thailand,"Terdthai Cricket Ground, Bangkok",Bangkok,Thailand,Zimbabwe,bat,Zimbabwe Women tour of Thailand
1370902,2023-04-25,United Arab Emirates,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,United Arab Emirates,Uganda,field,Women's T20 Quadrangular Series (in Namibia)
1370903,2023-04-25,Namibia,Hong Kong,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Hong Kong,field,Women's T20 Quadrangular Series (in Namibia)
1370904,2023-04-26,United Arab Emirates,Hong Kong,"United Cricket Club Ground, Windhoek",Windhoek,Hong Kong,Hong Kong,field,Women's T20 Quadrangular Series (in Namibia)
1370905,2023-04-27,Hong Kong,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,Hong Kong,bat,Women's T20 Quadrangular Series (in Namibia)
1370906,2023-04-27,United Arab Emirates,Namibia,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Namibia,field,Women's T20 Quadrangular Series (in Namibia)
1370908,2023-04-29,Namibia,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Uganda,field,Women's T20 Quadrangular Series (in Namibia)
1370910,2023-04-30,Namibia,United Arab Emirates,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,Namibia,bat,Women's T20 Quadrangular Series (in Namibia)
1370911,2023-05-01,United Arab Emirates,Hong Kong,"United Cricket Club Ground, Windhoek",Windhoek,United Arab Emirates,Hong Kong,field,Women's T20 Quadrangular Series (in Namibia)
1370912,2023-05-01,Namibia,Uganda,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,Namibia,bat,Women's T20 Quadrangular Series (in Namibia)
1370914,2023-05-02,Uganda,Namibia,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,Uganda,bat,Women's T20 Quadrangular Series (in Namibia)
1371604,2023-05-09,Sri Lanka,Bangladesh,"Sinhalese Sports Club Ground, Colombo",Colombo,Bangladesh,Sri Lanka,bat,Bangladesh Women tour of Sri Lanka
1371605,2023-05-11,Bangladesh,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Colombo,Sri Lanka,Sri Lanka,field,Bangladesh Women tour of Sri Lanka
1371606,2023-05-12,Sri Lanka,Bangladesh,"Sinhalese Sports Club Ground, Colombo",Colombo,Sri Lanka,Sri Lanka,bat,Bangladesh Women tour of Sri Lanka
1375863,2023-10-01,West Indies,Australia,"North Sydney Oval, Sydney",Sydney,Australia,Australia,field,West Indies Women tour of Australia
1375864,2023-10-02,Australia,West Indies,"North Sydney Oval, Sydney",Sydney,West Indies,West Indies,field,West Indies Women tour of Australia
1375865,2023-10-05,Australia,West Indies,"Allan Border Field, Brisbane",Brisbane,Australia,West Indies,field,West Indies Women tour of Australia
1375869,2024-01-27,South Africa,Australia,"Manuka Oval, Canberra",Canberra,Australia,Australia,field,South Africa Women tour of Australia
1375870,2024-01-28,Australia,South Africa,"Manuka Oval, Canberra",Canberra,South Africa,Australia,bat,South Africa Women tour of Australia
1375871,2024-01-30,South Africa,Australia,"Bellerive Oval, Hobart",Hobart,Australia,Australia,field,South Africa Women tour of Australia
1376121,2023-05-29,Nepal,Malaysia,"YSD-UKM Cricket Oval, Bangi",Bangi,Malaysia,Malaysia,field,Nepal Women tour of Malaysia
1376122,2023-05-30,Malaysia,Nepal,"YSD-UKM Cricket Oval, Bangi",Bangi,Nepal,Malaysia,bat,Nepal Women tour of Malaysia
1376123,2023-06-01,Nepal,Malaysia,"YSD-UKM Cricket Oval, Bangi",Bangi,Nepal,Malaysia,field,Nepal Women tour of Malaysia
1376124,2023-06-03,Nepal,Malaysia,"YSD-UKM Cricket Oval, Bangi",Bangi,Malaysia,Nepal,bat,Nepal Women tour of Malaysia
1376125,2023-06-04,Malaysia,Nepal,"YSD-UKM Cricket Oval, Bangi",Bangi,Nepal,Nepal,field,Nepal Women tour of Malaysia
1378006,2023-05-29,Italy,Jersey,"Grainville, St Saviour, Jersey",St Saviour,Jersey,Italy,bat,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378007,2023-05-29,Turkey,Sweden,"FB Fields, St Clement",St Clement,Sweden,Sweden,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378008,2023-05-29,France,Italy,"Grainville, St Saviour, Jersey",St Saviour,Italy,France,bat,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378010,2023-05-30,Jersey,Germany,"Grainville, St Saviour, Jersey",St Saviour,Germany,Germany,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378011,2023-05-30,France,Sweden,"FB Fields, St Clement",St Clement,France,Sweden,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378012,2023-05-30,Turkey,Jersey,"Grainville, St Saviour, Jersey",St Saviour,Jersey,Jersey,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378014,2023-06-01,Germany,Italy,"Grainville, St Saviour, Jersey",St Saviour,Italy,Italy,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378015,2023-06-01,France,Turkey,"FB Fields, St Clement",St Clement,France,Turkey,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378016,2023-06-01,Sweden,Germany,"Grainville, St Saviour, Jersey",St Saviour,Germany,Germany,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378017,2023-06-01,France,Jersey,"FB Fields, St Clement",St Clement,France,France,bat,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378018,2023-06-02,Italy,Turkey,"Grainville, St Saviour, Jersey",St Saviour,Italy,Turkey,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378019,2023-06-02,Jersey,Sweden,"FB Fields, St Clement",St Clement,Jersey,Sweden,field,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378020,2023-06-02,France,Germany,"Grainville, St Saviour, Jersey",St Saviour,France,France,bat,ICC Women's T20 World Cup Europe Division 2 Qualifier
1378194,2023-07-04,Ireland,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,West Indies,field,Ireland Women tour of West Indies
1378195,2023-07-06,Ireland,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,Ireland,bat,Ireland Women tour of West Indies
1378196,2023-07-08,Ireland,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,Ireland,bat,Ireland Women tour of West Indies
1378200,2023-08-14,Netherlands,Ireland,"VRA Ground, Amstelveen",Amstelveen,Ireland,Ireland,field,Ireland Women tour of Netherlands
1378201,2023-08-16,Ireland,Netherlands,"VRA Ground, Amstelveen",Amstelveen,Ireland,Netherlands,field,Ireland Women tour of Netherlands
1378202,2023-08-17,Netherlands,Ireland,"VRA Ground, Amstelveen",Amstelveen,Ireland,Netherlands,bat,Ireland Women tour of Netherlands
1379695,2023-06-14,Malaysia,United Arab Emirates,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,United Arab Emirates,United Arab Emirates,field,Asian Cricket Council Women's Emerging Teams Cup
1379760,2023-07-08,Sri Lanka,New Zealand,"P Sara Oval, Colombo",Colombo,New Zealand,New Zealand,field,New Zealand Women tour of Sri Lanka
1379761,2023-07-10,Sri Lanka,New Zealand,"P Sara Oval, Colombo",Colombo,New Zealand,New Zealand,field,New Zealand Women tour of Sri Lanka
1379762,2023-07-12,New Zealand,Sri Lanka,"P Sara Oval, Colombo",Colombo,Sri Lanka,Sri Lanka,field,New Zealand Women tour of Sri Lanka
1382160,2023-09-01,South Africa,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,Pakistan,field,South Africa Women tour of Pakistan
1382161,2023-09-03,South Africa,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,Pakistan,field,South Africa Women tour of Pakistan
1382162,2023-09-04,Pakistan,South Africa,"National Stadium, Karachi",Karachi,Pakistan,South Africa,field,South Africa Women tour of Pakistan
1382163,2023-07-09,Bangladesh,India,"Shere Bangla National Stadium, Mirpur",Dhaka,India,India,field,India Women tour of Bangladesh
1382164,2023-07-11,India,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,India,India,bat,India Women tour of Bangladesh
1382165,2023-07-13,India,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,India,bat,India Women tour of Bangladesh
1384545,2023-07-10,Scotland,Thailand,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Thailand,Thailand,field,Thailand Women tour of Netherlands
1384546,2023-07-11,Thailand,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,field,Thailand Women tour of Netherlands
1384547,2023-07-12,Scotland,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Scotland,Netherlands,field,Netherlands Women's T20I Tri-Series
1384548,2023-07-13,Thailand,Scotland,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Scotland,Scotland,field,Thailand Women tour of Netherlands
1384549,2023-07-14,Netherlands,Thailand,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Thailand,Thailand,field,Thailand Women tour of Netherlands
1384550,2023-07-15,Scotland,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,field,Netherlands Women's T20I Tri-Series
1387944,2023-08-04,Greece,Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Isle of Man,Isle of Man,field,Women's Continental Cup
1387945,2023-08-04,Malta,Greece,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Greece,Greece,field,Women's Continental Cup
1387946,2023-08-04,Romania,Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Isle of Man,Isle of Man,field,Women's Continental Cup
1387947,2023-08-05,Greece,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Greece,Romania,field,Women's Continental Cup
1387948,2023-08-05,Malta,Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Isle of Man,Isle of Man,field,Women's Continental Cup
1387949,2023-08-05,Romania,Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,Romania,bat,Women's Continental Cup
1387951,2023-08-06,Greece,Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Isle of Man,Isle of Man,field,Women's Continental Cup
1388196,2023-12-03,New Zealand,Pakistan,"University Oval, Dunedin",Dunedin,Pakistan,New Zealand,bat,Pakistan Women tour of New Zealand
1388197,2023-12-05,Pakistan,New Zealand,"University Oval, Dunedin",Dunedin,Pakistan,New Zealand,field,Pakistan Women tour of New Zealand
1388198,2023-12-09,Pakistan,New Zealand,"John Davies Oval, Queenstown",Queenstown,New Zealand,New Zealand,field,Pakistan Women tour of New Zealand
1388202,2024-03-19,England,New Zealand,"University Oval, Dunedin",Dunedin,England,New Zealand,field,England Women tour of New Zealand
1388203,2024-03-22,England,New Zealand,"Saxton Oval, Nelson",Nelson,England,New Zealand,field,England Women tour of New Zealand
1388204,2024-03-24,New Zealand,England,"Saxton Oval, Nelson",Nelson,New Zealand,New Zealand,bat,England Women tour of New Zealand
1388205,2024-03-27,England,New Zealand,"Basin Reserve, Wellington",Wellington,England,New Zealand,field,England Women tour of New Zealand
1388206,2024-03-29,New Zealand,England,"Basin Reserve, Wellington",Wellington,England,New Zealand,bat,England Women tour of New Zealand
1391650,2023-08-24,Singapore,Myanmar,"Indian Association Ground, Singapore",Singapore,Myanmar,Myanmar,field,Myanmar Women tour of Singapore
1391651,2023-08-26,Singapore,Myanmar,"Indian Association Ground, Singapore",Singapore,Myanmar,Myanmar,field,Myanmar Women tour of Singapore
1391652,2023-08-27,Singapore,Myanmar,Turf City B Cricket Ground,Singapore,Myanmar,Myanmar,field,Myanmar Women tour of Singapore
1391655,2023-08-25,Denmark,Sweden,Tikkurila Cricket Ground,Vantaa,Sweden,Sweden,field,Nordic Women T20 Cup
1391658,2023-08-26,Denmark,Sweden,Kerava National Cricket Ground,Kerava,Sweden,Sweden,field,Nordic Women T20 Cup
1391707,2023-08-24,Netherlands,Jersey,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Netherlands,bat,Jersey Women tour of Netherlands
1391708,2023-08-24,Netherlands,Jersey,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,Netherlands,Jersey,field,Jersey Women tour of Netherlands
1391709,2023-08-25,Netherlands,Jersey,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,,Jersey,field,Jersey Women tour of Netherlands
1392352,2023-10-08,New Zealand,South Africa,"Buffalo Park, East London",East London,,South Africa,field,New Zealand Women tour of South Africa
1392354,2023-10-14,South Africa,New Zealand,"Willowmoore Park, Benoni",Benoni,New Zealand,New Zealand,field,New Zealand Women tour of South Africa
1392355,2023-10-15,South Africa,New Zealand,"Willowmoore Park, Benoni",Benoni,South Africa,New Zealand,field,New Zealand Women tour of South Africa
1393590,2023-08-22,Kuwait,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Malaysia,field,Women's T20 Quadrangular Series (in Malaysia)
1393591,2023-08-22,Hong Kong,Nepal,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Nepal,field,Women's T20 Quadrangular Series (in Malaysia)
1393592,2023-08-23,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Malaysia,bat,Women's T20 Quadrangular Series (in Malaysia)
1393593,2023-08-23,Nepal,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Kuwait,field,Women's T20 Quadrangular Series (in Malaysia)
1393594,2023-08-25,Hong Kong,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Kuwait,field,Women's T20 Quadrangular Series (in Malaysia)
1393595,2023-08-25,Nepal,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Malaysia,field,Women's T20 Quadrangular Series (in Malaysia)
1393597,2023-08-26,Hong Kong,Nepal,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Nepal,field,Women's T20 Quadrangular Series (in Malaysia)
1393876,2023-08-28,Japan,Vanuatu,Vanuatu Cricket Ground,Port Vila,Vanuatu,Vanuatu,field,Japan Women tour of Vanuatu
1393877,2023-08-30,Vanuatu,Japan,Vanuatu Cricket Ground,Port Vila,Vanuatu,Japan,field,Japan Women tour of Vanuatu
1394751,2023-08-31,Nepal,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Malaysia,field,ICC Women's T20 World Cup Asia Region Qualifier
1394752,2023-08-31,Qatar,Bahrain,"UKM-YSD Cricket Oval, Bangi",Bangi,Bahrain,Qatar,bat,ICC Women's T20 World Cup Asia Region Qualifier
1394753,2023-08-31,Bhutan,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Bhutan,bat,ICC Women's T20 World Cup Asia Region Qualifier
1394754,2023-08-31,Kuwait,China,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,China,field,ICC Women's T20 World Cup Asia Region Qualifier
1394755,2023-08-31,Myanmar,Hong Kong,"UKM-YSD Cricket Oval, Bangi",Bangi,Hong Kong,Hong Kong,field,ICC Women's T20 World Cup Asia Region Qualifier
1394757,2023-09-01,China,Hong Kong,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Hong Kong,Hong Kong,field,ICC Women's T20 World Cup Asia Region Qualifier
1394758,2023-09-01,Qatar,Bhutan,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Bhutan,Bhutan,field,ICC Women's T20 World Cup Asia Region Qualifier
1394759,2023-09-01,Malaysia,United Arab Emirates,"UKM-YSD Cricket Oval, Bangi",Bangi,United Arab Emirates,Malaysia,bat,ICC Women's T20 World Cup Asia Region Qualifier
1394760,2023-09-01,Bahrain,Nepal,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Nepal,Bahrain,bat,ICC Women's T20 World Cup Asia Region Qualifier
1394761,2023-09-03,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Bahrain,field,ICC Women's T20 World Cup Asia Region Qualifier
1394762,2023-09-03,Bhutan,Nepal,"UKM-YSD Cricket Oval, Bangi",Bangi,Nepal,Nepal,field,ICC Women's T20 World Cup Asia Region Qualifier
1394763,2023-09-03,United Arab Emirates,Qatar,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,United Arab Emirates,bat,ICC Women's T20 World Cup Asia Region Qualifier
